agent,task,condition,rep,target_etld1,records,unique_hosts,third_party_hosts,rq3_blocks_search,rq3_blocks_offdomain,rq3_blocks_cmp,task_success,duration_seconds,return_code
browser-use,Huggingface--24,C5,1,huggingface.co,210,16,14,0,0,0,success,33.6,0
browser-use,Huggingface--25,C5,1,huggingface.co,321,19,18,0,0,0,success,40.7,0
browser-use,Huggingface--26,C5,1,huggingface.co,481,15,13,0,0,0,success,39.1,0
browser-use,Huggingface--27,C5,1,huggingface.co,475,18,15,0,0,0,success,37.1,0
browser-use,Huggingface--28,C5,1,huggingface.co,381,16,14,0,0,0,success,24.2,0
browser-use,Huggingface--29,C5,1,huggingface.co,470,19,17,0,0,0,success,57.1,0
browser-use,Huggingface--3,C5,1,huggingface.co,268,16,14,0,0,0,success,29.7,0
browser-use,Huggingface--30,C5,1,huggingface.co,232,16,14,0,0,0,success,43.9,0
browser-use,Huggingface--31,C5,1,huggingface.co,431,16,14,0,0,0,success,48.0,0
browser-use,Huggingface--32,C5,1,huggingface.co,623,18,16,0,0,0,success,53.8,0
browser-use,Huggingface--33,C5,1,huggingface.co,569,25,24,0,0,0,success,63.6,0
browser-use,Huggingface--34,C5,1,huggingface.co,893,23,21,0,0,0,success,34.5,0
browser-use,Huggingface--35,C5,1,huggingface.co,265,17,14,0,0,0,success,22.1,0
browser-use,Huggingface--36,C5,1,huggingface.co,173,17,16,0,0,0,success,38.6,0
browser-use,Huggingface--37,C5,1,huggingface.co,467,20,16,0,0,0,success,45.0,0
browser-use,Huggingface--38,C5,1,huggingface.co,375,23,22,0,0,0,success,45.1,0
browser-use,Huggingface--39,C5,1,huggingface.co,361,20,19,0,0,0,success,50.3,0
browser-use,Huggingface--4,C5,1,huggingface.co,467,18,16,0,0,0,success,56.7,0
browser-use,Huggingface--40,C5,1,huggingface.co,210,19,18,0,0,0,success,36.9,0
browser-use,Huggingface--41,C5,1,huggingface.co,741,21,20,0,0,0,success,37.6,0
browser-use,Huggingface--42,C5,1,huggingface.co,976,24,22,0,0,0,success,72.8,0
browser-use,Huggingface--5,C5,1,huggingface.co,452,18,16,0,0,0,success,41.6,0
browser-use,Huggingface--6,C5,1,huggingface.co,482,20,18,0,0,0,success,58.0,0
browser-use,Huggingface--7,C5,1,huggingface.co,161,13,12,0,0,0,success,34.3,0
browser-use,Huggingface--8,C5,1,huggingface.co,949,31,31,0,0,0,success,51.4,0
browser-use,Huggingface--9,C5,1,huggingface.co,216,16,14,0,0,0,success,34.9,0
browser-use,Wolfram_Alpha--0,C5,1,wolframalpha.com,8,5,5,0,0,0,success,3.3,0
browser-use,Wolfram_Alpha--1,C5,1,wolframalpha.com,745,23,23,0,0,0,success,61.8,0
browser-use,Wolfram_Alpha--10,C5,1,wolframalpha.com,664,19,19,0,0,0,success,50.9,0
browser-use,Wolfram_Alpha--11,C5,1,wolframalpha.com,825,31,31,0,0,0,success,84.0,0
browser-use,Wolfram_Alpha--12,C5,1,wolframalpha.com,698,23,23,0,0,0,success,68.9,0
browser-use,Wolfram_Alpha--13,C5,1,wolframalpha.com,519,33,33,0,0,0,success,33.3,0
browser-use,Wolfram_Alpha--14,C5,1,wolframalpha.com,634,22,22,0,0,0,success,72.4,0
browser-use,Wolfram_Alpha--15,C5,1,wolframalpha.com,569,16,16,0,0,0,success,30.1,0
browser-use,Wolfram_Alpha--16,C5,1,wolframalpha.com,568,15,15,0,0,0,success,43.3,0
browser-use,Wolfram_Alpha--17,C5,1,wolframalpha.com,588,18,18,0,0,0,success,36.3,0
browser-use,Wolfram_Alpha--18,C5,1,wolframalpha.com,700,22,22,0,0,0,success,71.4,0
browser-use,Wolfram_Alpha--19,C5,1,wolframalpha.com,741,40,40,0,0,0,success,65.5,0
browser-use,Wolfram_Alpha--2,C5,1,wolframalpha.com,971,38,36,0,0,0,success,70.5,0
browser-use,Wolfram_Alpha--20,C5,1,wolframalpha.com,9,5,5,0,0,0,success,8.1,0
browser-use,Wolfram_Alpha--21,C5,1,wolframalpha.com,700,28,28,0,0,0,success,67.8,0
browser-use,Wolfram_Alpha--22,C5,1,wolframalpha.com,681,18,18,0,0,0,success,57.2,0
browser-use,Wolfram_Alpha--23,C5,1,wolframalpha.com,168,10,8,0,0,0,success,38.2,0
browser-use,Wolfram_Alpha--24,C5,1,wolframalpha.com,9,5,5,0,0,0,success,10.0,0
browser-use,Wolfram_Alpha--25,C5,1,wolframalpha.com,9,5,5,0,0,0,success,6.6,0
browser-use,Wolfram_Alpha--26,C5,1,wolframalpha.com,174,17,17,0,0,0,success,47.8,0
browser-use,Wolfram_Alpha--27,C5,1,wolframalpha.com,1316,214,214,0,0,0,success,58.4,0
browser-use,Wolfram_Alpha--28,C5,1,wolframalpha.com,699,28,28,0,0,0,success,65.1,0
browser-use,Wolfram_Alpha--29,C5,1,wolframalpha.com,124,10,8,0,0,0,success,22.4,0
browser-use,Wolfram_Alpha--3,C5,1,wolframalpha.com,84,10,8,0,0,0,success,39.9,0
browser-use,Wolfram_Alpha--30,C5,1,wolframalpha.com,702,36,36,0,0,0,success,42.2,0
browser-use,Wolfram_Alpha--31,C5,1,wolframalpha.com,116,11,9,0,0,0,success,23.1,0
browser-use,Wolfram_Alpha--32,C5,1,wolframalpha.com,113,11,9,0,0,0,success,50.8,0
browser-use,Wolfram_Alpha--33,C5,1,wolframalpha.com,215,12,10,0,0,0,success,54.7,0
browser-use,Wolfram_Alpha--34,C5,1,wolframalpha.com,155,11,9,0,0,0,success,30.0,0
browser-use,Wolfram_Alpha--35,C5,1,wolframalpha.com,940,19,19,0,0,0,success,68.9,0
browser-use,Wolfram_Alpha--36,C5,1,wolframalpha.com,637,18,16,0,0,0,success,47.3,0
browser-use,Wolfram_Alpha--37,C5,1,wolframalpha.com,9,5,5,0,0,0,success,3.4,0
browser-use,Wolfram_Alpha--38,C5,1,wolframalpha.com,685,19,17,0,0,0,success,64.1,0
browser-use,Wolfram_Alpha--39,C5,1,wolframalpha.com,286,11,9,0,0,0,success,30.4,0
browser-use,Wolfram_Alpha--4,C5,1,wolframalpha.com,554,18,18,0,0,0,success,48.3,0
browser-use,Wolfram_Alpha--40,C5,1,wolframalpha.com,637,23,23,0,0,0,success,67.3,0
browser-use,Wolfram_Alpha--41,C5,1,wolframalpha.com,138,13,13,0,0,0,success,39.9,0
browser-use,Wolfram_Alpha--42,C5,1,wolframalpha.com,8,5,5,0,0,0,success,11.5,0
browser-use,Wolfram_Alpha--43,C5,1,wolframalpha.com,517,34,34,0,0,0,success,37.3,0
browser-use,Wolfram_Alpha--44,C5,1,wolframalpha.com,580,15,15,0,0,0,success,39.9,0
browser-use,Wolfram_Alpha--45,C5,1,wolframalpha.com,1281,146,146,0,0,0,success,66.0,0
browser-use,Wolfram_Alpha--5,C5,1,wolframalpha.com,74,9,7,0,0,0,success,38.5,0
browser-use,Wolfram_Alpha--6,C5,1,wolframalpha.com,106,10,8,0,0,0,success,42.7,0
browser-use,Wolfram_Alpha--7,C5,1,wolframalpha.com,13,5,5,0,0,0,success,57.2,0
browser-use,Wolfram_Alpha--8,C5,1,wolframalpha.com,465,22,22,0,0,0,success,47.1,0
browser-use,Wolfram_Alpha--9,C5,1,wolframalpha.com,902,38,38,0,0,0,success,40.5,0
browser-use,Allrecipes--0,C7,1,allrecipes.com,59,11,10,0,4,0,success,42.7,0
browser-use,Allrecipes--1,C7,1,allrecipes.com,41,13,12,0,6,0,success,29.3,0
browser-use,Allrecipes--10,C7,1,allrecipes.com,93,12,12,0,4,0,success,35.0,0
browser-use,Allrecipes--11,C7,1,allrecipes.com,1495,145,142,0,46,0,success,38.8,0
browser-use,Allrecipes--12,C7,1,allrecipes.com,1152,131,128,0,33,0,success,43.1,0
browser-use,Allrecipes--13,C7,1,allrecipes.com,981,118,115,0,26,0,success,36.2,0
browser-use,Allrecipes--14,C7,1,allrecipes.com,1402,133,130,0,44,0,success,40.2,0
browser-use,Allrecipes--15,C7,1,allrecipes.com,866,125,122,0,27,0,success,30.8,0
browser-use,Allrecipes--16,C7,1,allrecipes.com,1413,127,124,0,54,0,success,41.6,0
browser-use,Allrecipes--17,C7,1,allrecipes.com,95,11,10,0,5,0,success,65.3,0
browser-use,Allrecipes--18,C7,1,allrecipes.com,1143,124,121,0,40,0,success,44.0,0
browser-use,Allrecipes--19,C7,1,allrecipes.com,1032,110,107,0,38,0,success,35.2,0
browser-use,Allrecipes--2,C7,1,allrecipes.com,105,13,12,0,4,0,success,41.2,0
browser-use,Allrecipes--20,C7,1,allrecipes.com,786,118,115,0,25,0,success,38.2,0
browser-use,Allrecipes--21,C7,1,allrecipes.com,1057,138,135,0,33,0,success,36.0,0
browser-use,Allrecipes--22,C7,1,allrecipes.com,1048,123,120,0,33,0,success,33.9,0
browser-use,Allrecipes--23,C7,1,allrecipes.com,1534,134,131,0,55,0,success,46.7,0
browser-use,Allrecipes--24,C7,1,allrecipes.com,919,126,123,0,30,0,success,30.7,0
browser-use,Allrecipes--25,C7,1,allrecipes.com,885,122,119,0,28,0,success,42.2,0
browser-use,Allrecipes--26,C7,1,allrecipes.com,934,126,123,0,29,0,success,31.4,0
browser-use,Allrecipes--27,C7,1,allrecipes.com,793,119,116,0,24,0,success,43.7,0
browser-use,Allrecipes--28,C7,1,allrecipes.com,775,125,122,0,25,0,success,32.7,0
browser-use,Allrecipes--29,C7,1,allrecipes.com,1265,139,136,0,47,0,success,40.1,0
browser-use,Allrecipes--3,C7,1,allrecipes.com,835,126,123,0,25,0,success,32.2,0
browser-use,Allrecipes--30,C7,1,allrecipes.com,1001,124,121,0,33,0,success,42.8,0
browser-use,Allrecipes--31,C7,1,allrecipes.com,1092,132,129,0,31,0,success,50.8,0
browser-use,Allrecipes--32,C7,1,allrecipes.com,671,116,113,0,26,0,success,23.9,0
browser-use,Allrecipes--33,C7,1,allrecipes.com,1099,140,137,0,32,0,success,37.5,0
browser-use,Allrecipes--34,C7,1,allrecipes.com,870,120,117,0,29,0,success,26.9,0
browser-use,Allrecipes--35,C7,1,allrecipes.com,902,124,121,0,29,0,success,25.0,0
browser-use,Allrecipes--36,C7,1,allrecipes.com,1144,123,120,0,43,0,success,33.4,0
browser-use,Allrecipes--37,C7,1,allrecipes.com,804,126,123,0,25,0,success,27.1,0
browser-use,Allrecipes--38,C7,1,allrecipes.com,711,117,114,0,23,0,success,22.1,0
browser-use,Allrecipes--39,C7,1,allrecipes.com,874,124,121,0,26,0,success,32.5,0
browser-use,Allrecipes--4,C7,1,allrecipes.com,145,15,14,0,4,0,success,26.1,0
browser-use,Allrecipes--40,C7,1,allrecipes.com,407,103,100,0,11,0,success,28.0,0
browser-use,Allrecipes--41,C7,1,allrecipes.com,91,11,10,0,3,0,success,64.8,0
browser-use,Allrecipes--42,C7,1,allrecipes.com,738,118,115,0,26,0,success,24.5,0
browser-use,Allrecipes--43,C7,1,allrecipes.com,1234,123,120,0,44,0,success,43.7,0
browser-use,Allrecipes--44,C7,1,allrecipes.com,568,110,107,0,18,0,success,29.1,0
browser-use,Allrecipes--5,C7,1,allrecipes.com,50,11,11,0,5,0,success,37.8,0
browser-use,Allrecipes--6,C7,1,allrecipes.com,93,12,11,0,4,0,success,29.3,0
browser-use,Allrecipes--7,C7,1,allrecipes.com,143,16,15,0,4,0,success,71.1,0
browser-use,Allrecipes--8,C7,1,allrecipes.com,895,127,124,0,25,0,success,33.6,0
browser-use,Allrecipes--9,C7,1,allrecipes.com,146,14,13,0,2,0,success,25.2,0
browser-use,Amazon--0,C7,1,amazon.com,94,11,10,0,5,0,success,28.8,0
browser-use,Amazon--1,C7,1,amazon.com,804,15,11,0,4,0,success,63.6,0
browser-use,Amazon--10,C7,1,amazon.com,1251,12,8,0,8,0,success,58.5,0
browser-use,Amazon--11,C7,1,amazon.com,711,15,11,0,2,0,success,53.7,0
browser-use,Amazon--12,C7,1,amazon.com,834,13,9,0,3,0,success,40.6,0
browser-use,Amazon--13,C7,1,amazon.com,991,15,11,0,3,0,success,49.7,0
browser-use,Amazon--14,C7,1,amazon.com,0,0,0,0,0,0,,,
browser-use,Amazon--15,C7,1,amazon.com,786,14,10,0,4,0,success,64.8,0
browser-use,Amazon--16,C7,1,amazon.com,104,11,10,0,4,0,success,77.9,0
browser-use,Amazon--17,C7,1,amazon.com,576,13,9,0,2,0,success,62.2,0
browser-use,Amazon--18,C7,1,amazon.com,583,14,11,0,2,0,success,30.2,0
browser-use,Amazon--19,C7,1,amazon.com,180,13,10,0,1,0,success,33.7,0
browser-use,Amazon--2,C7,1,amazon.com,105,13,12,0,4,0,success,39.7,0
browser-use,Amazon--20,C7,1,amazon.com,611,12,8,0,3,0,success,56.3,0
browser-use,Amazon--21,C7,1,amazon.com,916,12,8,0,4,0,success,48.9,0
browser-use,Amazon--22,C7,1,amazon.com,951,13,9,0,3,0,success,52.4,0
browser-use,Amazon--23,C7,1,amazon.com,1440,16,12,0,6,0,success,74.5,0
browser-use,Amazon--24,C7,1,amazon.com,804,13,9,0,3,0,success,38.6,0
browser-use,Amazon--25,C7,1,amazon.com,666,15,11,0,2,0,success,50.4,0
browser-use,Amazon--26,C7,1,amazon.com,866,17,12,0,3,0,success,56.2,0
browser-use,Amazon--27,C7,1,amazon.com,785,13,8,0,4,0,success,59.8,0
browser-use,Amazon--28,C7,1,amazon.com,782,12,8,0,4,0,success,37.7,0
browser-use,Amazon--29,C7,1,amazon.com,835,13,9,0,4,0,success,57.4,0
browser-use,Amazon--3,C7,1,amazon.com,98,15,14,0,5,0,success,31.0,0
browser-use,Amazon--30,C7,1,amazon.com,545,13,9,0,2,0,success,47.7,0
browser-use,Amazon--31,C7,1,amazon.com,937,13,9,0,4,0,success,58.5,0
browser-use,Amazon--32,C7,1,amazon.com,639,15,11,0,2,0,success,56.0,0
browser-use,Amazon--33,C7,1,amazon.com,797,13,9,0,3,0,success,49.5,0
browser-use,Amazon--34,C7,1,amazon.com,767,16,11,0,3,0,success,40.2,0
browser-use,Amazon--35,C7,1,amazon.com,847,14,9,0,3,0,success,35.3,0
browser-use,Amazon--36,C7,1,amazon.com,770,13,9,0,3,0,success,54.8,0
browser-use,Amazon--37,C7,1,amazon.com,815,15,11,0,3,0,success,41.2,0
browser-use,Amazon--38,C7,1,amazon.com,834,14,10,0,3,0,success,32.4,0
browser-use,Amazon--39,C7,1,amazon.com,970,14,9,0,5,0,success,54.3,0
browser-use,Amazon--4,C7,1,amazon.com,548,13,9,0,2,0,success,45.5,0
browser-use,Amazon--40,C7,1,amazon.com,718,13,9,0,3,0,success,57.4,0
browser-use,Amazon--5,C7,1,amazon.com,95,13,12,0,5,0,success,32.1,0
browser-use,Amazon--6,C7,1,amazon.com,926,18,14,0,4,0,success,58.3,0
browser-use,Amazon--7,C7,1,amazon.com,638,13,9,0,2,0,success,49.9,0
browser-use,Amazon--8,C7,1,amazon.com,811,13,9,0,3,0,success,46.7,0
browser-use,Amazon--9,C7,1,amazon.com,881,13,9,0,3,0,success,44.5,0
browser-use,Apple--0,C7,1,apple.com,199,8,5,0,0,0,success,35.1,0
browser-use,Apple--1,C7,1,apple.com,43,13,11,0,6,0,success,32.6,0
browser-use,Apple--10,C7,1,apple.com,97,12,11,0,5,0,success,53.7,0
browser-use,Apple--11,C7,1,apple.com,385,10,6,0,0,0,success,35.2,0
browser-use,Apple--12,C7,1,apple.com,95,12,11,0,5,0,success,77.6,0
browser-use,Apple--13,C7,1,apple.com,141,14,13,0,3,0,success,63.1,0
browser-use,Apple--14,C7,1,apple.com,41,10,9,0,6,0,success,73.4,0
browser-use,Apple--15,C7,1,apple.com,47,10,9,0,4,0,success,68.9,0
browser-use,Apple--16,C7,1,apple.com,170,12,9,0,1,0,success,32.0,0
browser-use,Apple--17,C7,1,apple.com,222,12,9,0,0,0,success,44.5,0
browser-use,Apple--18,C7,1,apple.com,95,13,12,0,5,0,success,31.8,0
browser-use,Apple--19,C7,1,apple.com,362,10,6,0,0,0,success,35.3,0
browser-use,Apple--2,C7,1,apple.com,167,8,5,0,0,0,success,37.4,0
browser-use,Apple--20,C7,1,apple.com,148,13,13,0,3,0,success,64.9,0
browser-use,Apple--21,C7,1,apple.com,258,8,5,0,0,0,success,31.2,0
browser-use,Apple--22,C7,1,apple.com,92,8,6,0,0,0,success,34.7,0
browser-use,Apple--23,C7,1,apple.com,288,10,6,0,0,0,success,28.1,0
browser-use,Apple--24,C7,1,apple.com,91,11,10,0,4,0,success,28.8,0
browser-use,Apple--25,C7,1,apple.com,190,9,5,0,0,0,success,31.9,0
browser-use,Apple--26,C7,1,apple.com,357,10,6,0,0,0,success,28.3,0
browser-use,Apple--27,C7,1,apple.com,201,10,7,0,0,0,success,26.8,0
browser-use,Apple--28,C7,1,apple.com,38,10,9,0,5,0,success,69.5,0
browser-use,Apple--29,C7,1,apple.com,301,8,5,0,0,0,success,29.7,0
browser-use,Apple--3,C7,1,apple.com,58,11,10,0,4,0,success,74.5,0
browser-use,Apple--30,C7,1,apple.com,378,10,6,0,0,0,success,36.7,0
browser-use,Apple--31,C7,1,apple.com,227,9,6,0,0,0,success,20.5,0
browser-use,Apple--32,C7,1,apple.com,157,10,7,0,0,0,success,30.4,0
browser-use,Apple--33,C7,1,apple.com,48,11,9,0,4,0,success,70.9,0
browser-use,Apple--34,C7,1,apple.com,49,11,10,0,5,0,success,38.1,0
browser-use,Apple--35,C7,1,apple.com,338,11,7,0,0,0,success,51.6,0
browser-use,Apple--36,C7,1,apple.com,183,15,6,0,0,0,success,42.0,0
browser-use,Apple--37,C7,1,apple.com,59,11,9,0,4,0,success,42.2,0
browser-use,Apple--38,C7,1,apple.com,46,11,10,0,4,0,success,69.3,0
browser-use,Apple--39,C7,1,apple.com,159,15,12,0,4,0,success,26.5,0
browser-use,Apple--4,C7,1,apple.com,56,10,9,0,4,0,success,43.6,0
browser-use,Apple--40,C7,1,apple.com,100,7,5,0,0,0,success,31.7,0
browser-use,Apple--41,C7,1,apple.com,140,14,13,0,4,0,success,25.5,0
browser-use,Apple--42,C7,1,apple.com,284,10,6,0,0,0,success,35.4,0
browser-use,Apple--5,C7,1,apple.com,138,15,14,0,4,0,success,72.5,0
browser-use,Apple--6,C7,1,apple.com,151,8,5,0,0,0,success,32.2,0
browser-use,Apple--7,C7,1,apple.com,91,12,11,0,3,0,success,27.8,0
browser-use,Apple--8,C7,1,apple.com,163,13,12,0,2,0,success,63.2,0
browser-use,Apple--9,C7,1,apple.com,278,10,6,0,0,0,success,41.6,0
browser-use,ArXiv--0,C7,1,arxiv.org,53,10,8,0,0,0,success,57.7,0
browser-use,ArXiv--1,C7,1,arxiv.org,49,10,8,0,0,0,success,28.7,0
browser-use,ArXiv--10,C7,1,arxiv.org,104,13,12,0,4,0,success,59.5,0
browser-use,ArXiv--11,C7,1,arxiv.org,138,17,15,0,0,0,success,45.7,0
browser-use,ArXiv--12,C7,1,arxiv.org,41,10,9,0,6,0,success,77.3,0
browser-use,ArXiv--13,C7,1,arxiv.org,66,10,8,0,0,0,success,29.6,0
browser-use,ArXiv--14,C7,1,arxiv.org,42,10,8,0,0,0,success,39.7,0
browser-use,ArXiv--15,C7,1,arxiv.org,47,12,10,0,0,0,success,40.1,0
browser-use,ArXiv--16,C7,1,arxiv.org,82,11,9,0,0,0,success,35.4,0
browser-use,ArXiv--17,C7,1,arxiv.org,92,11,10,0,4,0,success,30.6,0
browser-use,ArXiv--18,C7,1,arxiv.org,95,11,10,0,5,0,success,79.2,0
browser-use,ArXiv--19,C7,1,arxiv.org,36,10,9,0,4,0,success,51.1,0
browser-use,ArXiv--2,C7,1,arxiv.org,54,9,7,0,0,0,success,23.9,0
browser-use,ArXiv--20,C7,1,arxiv.org,56,7,5,0,0,0,success,35.1,0
browser-use,ArXiv--21,C7,1,arxiv.org,39,12,10,0,0,0,success,31.7,0
browser-use,ArXiv--22,C7,1,arxiv.org,102,16,13,0,0,0,success,29.1,0
browser-use,ArXiv--23,C7,1,arxiv.org,37,10,8,0,0,0,success,25.6,0
browser-use,ArXiv--24,C7,1,arxiv.org,87,13,11,0,0,0,success,50.0,0
browser-use,ArXiv--25,C7,1,arxiv.org,94,12,10,0,5,0,success,28.9,0
browser-use,ArXiv--26,C7,1,arxiv.org,39,12,10,0,0,0,success,47.4,0
browser-use,ArXiv--27,C7,1,arxiv.org,135,18,15,0,1,0,success,66.1,0
browser-use,ArXiv--28,C7,1,arxiv.org,127,11,9,0,0,0,success,37.8,0
browser-use,ArXiv--29,C7,1,arxiv.org,66,12,10,0,0,0,success,56.8,0
browser-use,ArXiv--3,C7,1,arxiv.org,51,9,7,0,0,0,success,24.8,0
browser-use,ArXiv--30,C7,1,arxiv.org,50,10,9,0,5,0,success,69.9,0
browser-use,ArXiv--31,C7,1,arxiv.org,40,12,10,0,0,0,success,69.7,0
browser-use,ArXiv--32,C7,1,arxiv.org,43,9,7,0,0,0,success,23.1,0
browser-use,ArXiv--33,C7,1,arxiv.org,80,13,11,0,0,0,success,43.7,0
browser-use,ArXiv--34,C7,1,arxiv.org,55,12,10,0,0,0,success,39.0,0
browser-use,ArXiv--35,C7,1,arxiv.org,44,7,5,0,0,0,success,12.8,0
browser-use,ArXiv--36,C7,1,arxiv.org,73,12,10,0,0,0,success,45.1,0
browser-use,ArXiv--37,C7,1,arxiv.org,96,12,11,0,5,0,success,69.6,0
browser-use,ArXiv--38,C7,1,arxiv.org,132,14,12,0,2,0,success,67.1,0
browser-use,ArXiv--39,C7,1,arxiv.org,107,13,11,0,4,0,success,78.9,0
browser-use,ArXiv--4,C7,1,arxiv.org,44,7,5,0,0,0,success,61.2,0
browser-use,ArXiv--40,C7,1,arxiv.org,65,12,10,0,0,0,success,55.2,0
browser-use,ArXiv--41,C7,1,arxiv.org,48,10,9,0,5,0,success,71.9,0
browser-use,ArXiv--42,C7,1,arxiv.org,96,11,11,0,5,0,success,61.1,0
browser-use,ArXiv--5,C7,1,arxiv.org,74,12,10,0,0,0,success,37.2,0
browser-use,ArXiv--6,C7,1,arxiv.org,101,13,12,0,4,0,success,78.9,0
browser-use,ArXiv--7,C7,1,arxiv.org,76,11,9,0,0,0,success,42.8,0
browser-use,ArXiv--8,C7,1,arxiv.org,93,12,11,0,4,0,success,30.0,0
browser-use,ArXiv--9,C7,1,arxiv.org,65,12,10,0,0,0,success,43.2,0
browser-use,BBC_News--0,C7,1,bbc.com,362,59,56,0,16,0,success,32.3,0
browser-use,BBC_News--1,C7,1,bbc.com,532,67,64,0,20,0,success,39.5,0
browser-use,BBC_News--10,C7,1,bbc.com,507,59,56,0,22,0,success,38.7,0
browser-use,BBC_News--11,C7,1,bbc.com,41,13,13,0,6,0,success,30.7,0
browser-use,BBC_News--12,C7,1,bbc.com,99,14,14,0,5,0,success,77.1,0
browser-use,BBC_News--13,C7,1,bbc.com,248,22,22,0,2,0,success,71.2,0
browser-use,BBC_News--14,C7,1,bbc.com,151,15,14,0,4,0,success,48.6,0
browser-use,BBC_News--15,C7,1,bbc.com,119,10,10,0,0,0,success,39.5,0
browser-use,BBC_News--16,C7,1,bbc.com,473,60,57,0,22,0,success,45.4,0
browser-use,BBC_News--17,C7,1,bbc.com,399,55,52,0,16,0,success,29.8,0
browser-use,BBC_News--18,C7,1,bbc.com,95,11,11,0,5,0,success,68.6,0
browser-use,BBC_News--19,C7,1,bbc.com,39,11,11,0,5,0,success,29.4,0
browser-use,BBC_News--2,C7,1,bbc.com,95,13,12,0,4,0,success,33.6,0
browser-use,BBC_News--20,C7,1,bbc.com,538,57,54,0,20,0,success,66.2,0
browser-use,BBC_News--21,C7,1,bbc.com,216,46,43,0,3,0,success,24.7,0
browser-use,BBC_News--22,C7,1,bbc.com,559,70,67,0,19,0,success,22.9,0
browser-use,BBC_News--23,C7,1,bbc.com,702,66,63,0,25,0,success,62.5,0
browser-use,BBC_News--24,C7,1,bbc.com,499,60,57,0,23,0,success,32.9,0
browser-use,BBC_News--25,C7,1,bbc.com,763,59,56,0,24,0,success,57.6,0
browser-use,BBC_News--26,C7,1,bbc.com,314,12,11,0,5,0,success,62.5,0
browser-use,BBC_News--27,C7,1,bbc.com,607,68,65,0,22,0,success,43.3,0
browser-use,BBC_News--28,C7,1,bbc.com,504,54,51,0,13,0,success,52.5,0
browser-use,BBC_News--29,C7,1,bbc.com,48,10,10,0,5,0,success,70.6,0
browser-use,BBC_News--3,C7,1,bbc.com,654,65,65,0,31,0,success,47.7,0
browser-use,BBC_News--30,C7,1,bbc.com,96,12,11,0,5,0,success,72.2,0
browser-use,BBC_News--31,C7,1,bbc.com,40,12,12,0,5,0,success,30.6,0
browser-use,BBC_News--32,C7,1,bbc.com,103,13,13,0,3,0,success,38.4,0
browser-use,BBC_News--33,C7,1,bbc.com,617,64,61,0,25,0,success,35.1,0
browser-use,BBC_News--34,C7,1,bbc.com,50,11,11,0,5,0,success,66.6,0
browser-use,BBC_News--35,C7,1,bbc.com,91,11,11,0,4,0,success,72.6,0
browser-use,BBC_News--36,C7,1,bbc.com,96,12,11,0,5,0,success,31.5,0
browser-use,BBC_News--37,C7,1,bbc.com,104,11,10,0,4,0,success,40.1,0
browser-use,BBC_News--38,C7,1,bbc.com,417,21,21,0,0,0,success,78.1,0
browser-use,BBC_News--39,C7,1,bbc.com,152,14,14,0,3,0,success,33.6,0
browser-use,BBC_News--4,C7,1,bbc.com,612,65,62,0,30,0,success,37.4,0
browser-use,BBC_News--40,C7,1,bbc.com,396,63,60,0,9,0,success,26.7,0
browser-use,BBC_News--41,C7,1,bbc.com,575,56,52,0,15,0,success,41.8,0
browser-use,BBC_News--5,C7,1,bbc.com,91,11,10,0,3,0,success,58.4,0
browser-use,BBC_News--6,C7,1,bbc.com,380,64,61,0,7,0,success,17.6,0
browser-use,BBC_News--7,C7,1,bbc.com,141,17,16,0,4,0,success,73.8,0
browser-use,BBC_News--8,C7,1,bbc.com,90,11,10,0,3,0,success,30.6,0
browser-use,BBC_News--9,C7,1,bbc.com,96,12,12,0,5,0,success,28.4,0
browser-use,Booking--0,C7,1,booking.com,106,12,11,0,4,0,success,78.5,0
browser-use,Booking--1,C7,1,booking.com,40,12,11,0,5,0,success,28.8,0
browser-use,Booking--10,C7,1,booking.com,569,34,28,0,9,4,success,59.3,0
