agent,task,condition,rep,pseudo_id_count,pseudo_id_url_param,pseudo_id_cookie_header,pseudo_id_set_cookie
browser-use,Wolfram_Alpha--15,C0,01,597,9,542,46
browser-use,ArXiv--42,C0,01,564,6,483,75
browser-use,Booking--43,C0,01,38,4,17,17
browser-use,Apple--26,C0,01,288,2,209,77
browser-use,Apple--11,C0,01,491,3,342,146
browser-use,Allrecipes--42,C0,01,880,82,508,290
browser-use,ArXiv--18,C0,01,509,3,459,47
browser-use,ESPN--21,C0,01,718,51,351,316
browser-use,Allrecipes--26,C0,01,862,99,395,368
browser-use,Google_Search--10,C0,01,2281,168,1212,901
browser-use,BBC_News--24,C0,01,1021,88,567,366
browser-use,Google_Flights--38,C0,01,82,0,80,2
browser-use,ArXiv--10,C0,01,31,4,22,5
browser-use,Amazon--17,C0,01,487,32,375,80
browser-use,GitHub--12,C0,01,22,0,19,3
browser-use,Coursera--31,C0,01,197,4,185,8
browser-use,Wolfram_Alpha--9,C0,01,394,1,343,50
browser-use,ArXiv--32,C0,01,0,0,0,0
browser-use,ESPN--43,C0,01,1408,40,913,455
browser-use,Huggingface--17,C0,01,330,0,325,5
browser-use,Google_Flights--30,C0,01,359,44,192,123
browser-use,Google_Map--10,C0,01,535,3,468,64
browser-use,Apple--8,C0,01,251,1,215,35
browser-use,Cambridge_Dictionary--28,C0,01,97,4,47,46
browser-use,Allrecipes--37,C0,01,946,94,527,325
browser-use,Apple--29,C0,01,338,2,301,35
browser-use,BBC_News--26,C0,01,705,17,615,73
browser-use,Amazon--11,C0,01,651,67,507,77
browser-use,Google_Flights--26,C0,01,52,0,50,2
browser-use,ESPN--42,C0,01,110,6,60,44
browser-use,Google_Search--25,C0,01,26,0,17,9
browser-use,Google_Flights--23,C0,01,85,0,83,2
browser-use,Google_Flights--18,C0,01,840,8,760,72
browser-use,Wolfram_Alpha--30,C0,01,611,3,500,108
browser-use,Allrecipes--40,C0,01,460,37,219,204
browser-use,Google_Map--21,C0,01,849,93,491,265
browser-use,ESPN--11,C0,01,118,0,65,53
browser-use,ArXiv--12,C0,01,18,2,11,5
browser-use,Huggingface--37,C0,01,419,3,376,40
browser-use,Amazon--7,C0,01,0,0,0,0
browser-use,Coursera--41,C0,01,156,3,151,2
browser-use,Google_Flights--34,C0,01,213,21,115,77
browser-use,Google_Flights--5,C0,01,864,23,686,155
browser-use,ArXiv--15,C0,01,98,0,88,10
browser-use,ArXiv--29,C0,01,229,1,202,26
browser-use,Booking--8,C0,01,382,50,261,71
browser-use,Cambridge_Dictionary--12,C0,01,116,9,68,39
browser-use,Apple--31,C0,01,203,1,175,27
browser-use,ESPN--2,C0,01,209,18,129,62
browser-use,Allrecipes--31,C0,01,676,57,359,260
browser-use,Google_Search--4,C0,01,551,5,474,72
browser-use,Coursera--17,C0,01,189,2,185,2
browser-use,ESPN--39,C0,01,777,26,543,208
browser-use,Google_Search--20,C0,01,655,5,539,111
browser-use,Wolfram_Alpha--6,C0,01,84,0,65,19
browser-use,BBC_News--33,C0,01,955,61,590,304
browser-use,Google_Flights--11,C0,01,84,3,77,4
browser-use,ArXiv--1,C0,01,4,0,2,2
browser-use,Allrecipes--22,C0,01,1043,122,616,305
browser-use,Coursera--9,C0,01,216,4,210,2
browser-use,ESPN--36,C0,01,937,20,632,285
browser-use,Google_Map--19,C0,01,823,14,634,175
browser-use,Huggingface--42,C0,01,596,5,528,63
browser-use,Amazon--13,C0,01,692,59,547,86
browser-use,Wolfram_Alpha--5,C0,01,73,0,48,25
browser-use,Amazon--34,C0,01,543,52,413,78
browser-use,Amazon--27,C0,01,718,69,564,85
browser-use,Amazon--10,C0,01,915,56,772,87
